Gene,p,padj,loglik_full,loglik_red,df_full,df_red,mean,converge_impulse,converge_const,converge_sigmoid,impulseTOsigmoid_p,impulseTOsigmoid_padj,sigmoidTOconst_p,sigmoidTOconst_padj,isTransient,isMonotonous,allZero
FBgn0051712,0.883559703,0.999775474,-142.2053302,-143.0763571,9,4,308.6854539,0,0,0,0.565736965,0.949736616,0.89579072,0.999999999,FALSE,FALSE,FALSE
FBgn0051713,0.929198726,0.999775474,-103.1085356,-103.785909,9,4,56.18398255,0,0,0,0.557056321,0.949736616,0.98004107,0.999999999,FALSE,FALSE,FALSE
FBgn0051715,0.390731303,0.999775474,-137.1547371,-139.7600008,9,4,341.2729826,0,0,0,0.797049872,0.950432049,0.19049241,0.999999999,FALSE,FALSE,FALSE
FBgn0051716,0.059407699,0.999775474,-148.7333664,-154.0444529,9,4,684.1679561,0,0,0,0.614532899,0.949736616,0.021804054,0.715267758,FALSE,FALSE,FALSE
FBgn0051717,0.884784856,0.999775474,-138.0274373,-138.8936688,9,4,356.9051267,0,0,0,0.587299461,0.949736616,0.880698417,0.999999999,FALSE,FALSE,FALSE
FBgn0051718,0.319330575,0.999775474,-57.60055561,-60.534283,9,4,3.61409119,0,0,0,0.072350014,0.949736616,0.892995671,0.999999999,FALSE,FALSE,FALSE
FBgn0051719,0.403252258,0.999775474,-52.72797894,-55.28026365,9,4,2.284357835,0,0,0,0.395205441,0.949736616,0.354964272,0.999999999,FALSE,FALSE,FALSE
FBgn0051720,0.82797868,0.999775474,-76.55691557,-77.63207566,9,4,10.15658496,0,0,0,0.341854409,0.949736616,0.999943103,0.999999999,FALSE,FALSE,FALSE
FBgn0051721,0.960927708,0.999775474,-55.58343075,-56.09348454,9,4,2.796620234,0,0,0,1,1,0.788709166,0.999999999,FALSE,FALSE,FALSE
FBgn0051728,0.771553306,0.999775474,-56.44968498,-57.71606553,9,4,2.474315323,0,0,0,0.488572565,0.949736616,0.777019395,0.999999999,FALSE,FALSE,FALSE
FBgn0051729,0.546855657,0.999775474,-159.5579719,-161.5668733,9,4,1715.551958,0,0,0,0.160280015,0.949736616,0.949146799,0.999999999,FALSE,FALSE,FALSE
FBgn0051730,0.970127294,0.999775474,-15.6621177,-16.11276879,9,4,4.08E-05,0,0,0,0.643702648,0.949736616,0.999237372,0.999999999,FALSE,FALSE,FALSE
FBgn0051735,0.949975924,0.999775474,-3.518542301,-4.091411323,9,4,1.76E-05,0,0,0,0.715704352,0.949736616,0.923966261,0.999999999,FALSE,FALSE,FALSE
FBgn0051739,0.76069435,0.999775474,-134.7132884,-136.0154959,9,4,604.9721651,0,0,0,0.309973541,0.949736616,0.967031083,0.999999999,FALSE,FALSE,FALSE
FBgn0051740,0.900090751,0.999775474,-14.48117556,-15.28595595,9,4,0.163864502,0,0,0,0.936234563,1,0.687407572,0.999999999,FALSE,FALSE,FALSE
FBgn0051741,0.89071152,0.999775474,-7.224587009,-8.067376539,9,4,3.68E-05,0,1,0,0.69178663,0.949736616,0.813680725,0.999999999,FALSE,FALSE,FALSE
FBgn0051742,0.843042049,0.999775474,-20.38938567,-21.41132085,9,4,0.132088421,0,0,0,0.377131717,0.949736616,0.99260019,0.999999999,FALSE,FALSE,FALSE
FBgn0051752,0.906356012,0.999775474,-17.92152463,-18.70020911,9,4,4.12E-05,0,0,0,0.497861859,0.949736616,0.983402607,0.999999999,FALSE,FALSE,FALSE
FBgn0051755,0.997009947,0.999775474,-136.5687893,-136.7345018,9,4,157.180145,0,0,0,0.884473128,0.978343532,0.993474192,0.999999999,FALSE,FALSE,FALSE
FBgn0051759,0.607333767,0.999775474,-120.1921053,-121.9953681,9,4,140.8050225,0,0,0,1,1,0.276396138,0.999999999,FALSE,FALSE,FALSE
FBgn0051760,0.971977179,0.999775474,-23.96015354,-24.39785198,9,4,0.266573782,0,0,0,0.66996949,0.949736616,0.994726735,0.999999999,FALSE,FALSE,FALSE
FBgn0051769,0.855641973,0.999775474,-30.45496389,-31.43134485,9,4,0.716940328,0,0,0,0.398935458,0.949736616,0.989997595,0.999999999,FALSE,FALSE,FALSE
FBgn0051773,0.971131932,0.999775474,-18.97988927,-19.42355556,9,4,0.274333916,0,0,0,0.696784866,0.949736616,0.983064794,0.999999999,FALSE,FALSE,FALSE
FBgn0051774,0.570726257,0.999775474,-27.98055499,-29.90719977,9,4,0.39062061,0,0,0,0.243193388,0.949736616,0.795083743,0.999999999,FALSE,FALSE,FALSE
FBgn0051776,0.946048232,0.999775474,-34.08110361,-34.67497305,9,4,0.579367192,0,0,0,0.659653472,0.949736616,0.949242266,0.999999999,FALSE,FALSE,FALSE
FBgn0051777,0.905719254,0.999775474,-74.52054931,-75.30191425,9,4,7.745721199,0,0,0,0.500111842,0.949736616,0.981231985,0.999999999,FALSE,FALSE,FALSE
FBgn0051778,0.827308506,0.999775474,-62.52389387,-63.60139468,9,4,3.375641913,0,0,0,0.513096274,0.949736616,0.844577327,0.999999999,FALSE,FALSE,FALSE
FBgn0051779,0.938757969,0.999775474,-3.518552711,-4.149726531,9,4,7.59E-06,0,0,0,0.691969796,0.949736616,0.913160718,0.999999999,FALSE,FALSE,FALSE
FBgn0051781,0.936991075,0.999775474,-51.88350785,-52.52343434,9,4,2.763795911,0,0,0,0.751737081,0.949736616,0.871057781,0.999999999,FALSE,FALSE,FALSE
FBgn0051785,0.380252145,0.999775474,-30.16629212,-32.81682817,9,4,0.864768628,0,0,0,0.07436292,0.949736616,0.991417004,0.999999999,FALSE,FALSE,FALSE
FBgn0051789,0.914213029,0.999775474,-17.96353805,-18.7085724,9,4,0.24762429,0,0,0,0.56853002,0.949736616,0.948242485,0.999999999,FALSE,FALSE,FALSE
FBgn0051792,0.481408368,0.999775474,-78.82957589,-81.0738826,9,4,10.75813044,0,0,0,0.148514541,0.949736616,0.879192118,0.999999999,FALSE,FALSE,FALSE
FBgn0051793,0.501061731,0.999775474,-147.7827838,-149.9546423,9,4,390.8630591,0,0,0,0.895219019,0.983678366,0.248552716,0.999999999,FALSE,FALSE,FALSE
FBgn0051797,0.860847434,0.999775474,-7.234751008,-8.191990617,9,4,0.083813616,0,1,0,0.734994517,0.949736616,0.729443047,0.999999999,FALSE,FALSE,FALSE
FBgn0051798,0.584254996,0.999775474,-99.02314448,-100.9038405,9,4,44.5015082,0,0,0,0.379422626,0.949736616,0.609903112,0.999999999,FALSE,FALSE,FALSE
FBgn0051800,0.681550655,0.999775474,-132.2816399,-133.8414477,9,4,261.3246239,0,0,0,0.479837625,0.949736616,0.647881865,0.999999999,FALSE,FALSE,FALSE
FBgn0051802,0.960231544,0.999775474,-3.51853003,-4.032797559,9,4,5.84E-06,0,0,0,0.830791021,0.957365469,0.883086403,0.999999999,FALSE,FALSE,FALSE
FBgn0051803,0.942195006,0.999775474,-55.39297866,-56.00681578,9,4,3.188249441,0,0,0,0.885648377,0.978796024,0.80492895,0.999999999,FALSE,FALSE,FALSE
FBgn0051804,0.742707466,0.999775474,-22.94327584,-24.30442005,9,4,0.857250924,0,0,0,0.295126363,0.949736616,0.963453783,0.999999999,FALSE,FALSE,FALSE
FBgn0051805,0.930320867,0.999775474,-24.4167523,-25.08884107,9,4,0.277430578,0,0,0,0.719036505,0.949736616,0.876845559,0.999999999,FALSE,FALSE,FALSE
FBgn0051807,0.951572204,0.999775474,-59.95302808,-60.51715633,9,4,6.447365805,0,0,0,0.845573579,0.962286024,0.851194048,0.999999999,FALSE,FALSE,FALSE
FBgn0051810,0.997488303,0.999775474,-15.12791521,-15.28195655,9,4,3.84E-05,0,0,0,0.880409667,0.975646756,0.996774915,0.999999999,FALSE,FALSE,FALSE
FBgn0051812,0.351259366,0.999775474,-115.146378,-117.9270815,9,4,118.9455321,0,0,0,0.071942097,0.949736616,0.960475559,0.999999999,FALSE,FALSE,FALSE
FBgn0051813,0.955179207,0.999775474,-3.518536964,-4.062429239,9,4,6.75E-06,0,0,0,0.730100349,0.949736616,0.927879828,0.999999999,FALSE,FALSE,FALSE
FBgn0051814,0.972252831,0.999775474,-23.68074307,-24.1164765,9,4,0.465566229,0,0,0,1,1,0.809520066,0.999999999,FALSE,FALSE,FALSE
FBgn0051815,0.646923963,0.999775474,-67.95942332,-69.63203984,9,4,7.009154092,0,0,0,0.221068391,0.949736616,0.954937596,0.999999999,FALSE,FALSE,FALSE
FBgn0051816,0.288795674,0.999775474,-47.30442717,-50.39604385,9,4,1.936665202,0,0,0,0.083229443,0.949736616,0.75038522,0.999999999,FALSE,FALSE,FALSE
FBgn0051821,0.972689232,0.999775474,-14.96374785,-15.39635094,9,4,3.73E-05,0,0,0,0.734559144,0.949736616,0.9694504,0.999999999,FALSE,FALSE,FALSE
FBgn0051822,0.872211669,0.999775474,-13.1086834,-14.02338134,9,4,0.198994496,0,0,0,0.513331201,0.949736616,0.919828985,0.999999999,FALSE,FALSE,FALSE
FBgn0051826,0.964594091,0.999775474,-7.718440526,-8.205703878,9,4,0.087270639,0,1,0,0.627427741,0.949736616,0.997717478,0.999999999,FALSE,FALSE,FALSE
FBgn0051832,0.970828391,0.999775474,-44.95632035,-45.40210918,9,4,1.873572904,0,0,0,0.830799743,0.957365469,0.914288638,0.999999999,FALSE,FALSE,FALSE
FBgn0051840,0.769754083,0.999775474,-18.18937554,-19.46170751,9,4,0.087422195,0,0,0,0.743373502,0.949736616,0.582523202,0.999999999,FALSE,FALSE,FALSE
FBgn0051845,0.546705953,0.999775474,-66.43737432,-68.44679675,9,4,7.997761729,0,0,0,0.214879268,0.949736616,0.814922714,0.999999999,FALSE,FALSE,FALSE
FBgn0051848,0.815527107,0.999775474,-7.037301272,-8.155618313,9,4,3.67E-05,0,1,0,0.544282102,0.949736616,0.796398454,0.999999999,FALSE,FALSE,FALSE
FBgn0051849,0.613482284,0.999775474,-98.74249761,-100.5253086,9,4,39.87774071,0,0,0,0.368481004,0.949736616,0.666464255,0.999999999,FALSE,FALSE,FALSE
FBgn0051851,0.575837065,0.999775474,-30.46390709,-32.37314078,9,4,0.28523522,0,0,0,0.152942826,0.949736616,0.995864718,0.999999999,FALSE,FALSE,FALSE
FBgn0051852,0.645171191,0.999775474,-129.005243,-130.6835981,9,4,358.5965602,0,0,0,0.275217274,0.949736616,0.85512185,0.999999999,FALSE,FALSE,FALSE
FBgn0051855,0.656286967,0.999775474,-129.4195202,-131.0615371,9,4,286.7825733,0,0,0,0.33121378,0.949736616,0.783341597,0.999999999,FALSE,FALSE,FALSE
FBgn0051858,0.554979762,0.999775474,-25.32190676,-27.30263081,9,4,0.568749321,0,0,0,0.359761629,0.949736616,0.589849014,0.999999999,FALSE,FALSE,FALSE
FBgn0051862,0.979736083,0.999775474,-15.53198286,-15.91013664,9,4,0.087474899,0,0,0,0.737950059,0.949736616,0.985433581,0.999999999,FALSE,FALSE,FALSE
FBgn0051864,0.864369519,0.999775474,-116.9006716,-117.8448417,9,4,77.04942418,0,0,0,0.991615706,1,0.599500452,0.999999999,FALSE,FALSE,FALSE
FBgn0051865,0.798051075,0.999775474,-87.86665038,-89.04450509,9,4,21.25717642,0,0,0,0.316846269,0.949736616,0.996438926,0.999999999,FALSE,FALSE,FALSE
FBgn0051866,0.992591182,0.999775474,-88.46478589,-88.70829136,9,4,21.66505422,0,0,0,0.859191819,0.965024175,0.980210329,0.999999999,FALSE,FALSE,FALSE
FBgn0051867,0.991298597,0.999775474,-7.402243966,-7.663204856,9,4,0.168296383,0,0,0,0.774347508,0.949736616,0.999716664,0.999999999,FALSE,FALSE,FALSE
FBgn0051869,0.947588355,0.999775474,-60.4869442,-61.07266119,9,4,2.570705351,0,0,0,0.757964172,0.949736616,0.892484784,0.999999999,FALSE,FALSE,FALSE
FBgn0051870,0.945159567,0.999775474,-3.51848745,-4.117015047,9,4,0.092946818,0,0,0,0.715042762,0.949736616,0.91309229,0.999999999,FALSE,FALSE,FALSE
FBgn0051871,0.946637818,0.999775474,-14.65758656,-15.24834719,9,4,3.73E-05,0,0,0,0.584417476,0.949736616,0.990954431,0.999999999,FALSE,FALSE,FALSE
FBgn0051872,0.955691688,0.999775474,-15.62108499,-16.16204383,9,4,0.280266865,0,0,0,0.637036531,0.949736616,0.980742057,0.999999999,FALSE,FALSE,FALSE
FBgn0051874,0.488163621,0.999775474,-34.70398831,-36.92320217,9,4,0.773133537,0,0,0,0.109467811,0.949736616,0.999552898,0.999999999,FALSE,FALSE,FALSE
FBgn0051875,0.790096463,0.999775474,-91.25256211,-92.45718496,9,4,36.27394458,0,0,0,0.464733788,0.949736616,0.831055205,0.999999999,FALSE,FALSE,FALSE
FBgn0051876,0.826133709,0.999775474,-24.53190522,-25.61350409,9,4,0.495236707,0,0,0,0.695204848,0.949736616,0.697094868,0.999999999,FALSE,FALSE,FALSE
FBgn0051882,0.970185712,0.999775474,-15.36835129,-15.81859934,9,4,0.083617081,0,0,0,0.748567438,0.949736616,0.955972425,0.999999999,FALSE,FALSE,FALSE
FBgn0051885,0.964503384,0.999775474,-11.32753225,-11.81537236,9,4,0.167791691,0,1,0,1,1,0.803054513,0.999999999,FALSE,FALSE,FALSE
FBgn0051895,0.949163927,0.999775474,-3.518516781,-4.095784876,9,4,0.087342023,0,0,0,0.723951344,0.949736616,0.917025805,0.999999999,FALSE,FALSE,FALSE
FBgn0051898,0.629442946,0.999775474,-111.9780586,-113.7080772,9,4,92.22891139,0,0,0,0.314028186,0.949736616,0.766586615,0.999999999,FALSE,FALSE,FALSE
FBgn0051901,0.797572582,0.999775474,-57.61032546,-58.7897957,9,4,2.333703622,0,0,0,0.328400788,0.949736616,0.987752054,0.999999999,FALSE,FALSE,FALSE
FBgn0051902,0.868963938,0.999775474,-44.88879707,-45.81576548,9,4,2.044784505,0,0,0,0.413322757,0.949736616,0.993363558,0.999999999,FALSE,FALSE,FALSE
FBgn0051907,0.802101555,0.999775474,-61.81391248,-62.97806249,9,4,3.409360557,0,0,0,0.33832016,0.949736616,0.98365838,0.999999999,FALSE,FALSE,FALSE
FBgn0051908,0.050175514,0.999775474,-136.0550233,-141.5857384,9,4,486.8307784,0,0,0,0.433992432,0.949736616,0.024508786,0.759420068,FALSE,FALSE,FALSE
FBgn0051910,0.600819247,0.999775474,-25.36962213,-27.19463131,9,4,0.195865123,0,0,0,0.213917598,0.949736616,0.904240036,0.999999999,FALSE,FALSE,FALSE
FBgn0051912,0.904080329,0.999775474,-106.1806644,-106.9688983,9,4,61.42605705,0,0,0,0.760427301,0.949736616,0.794303436,0.999999999,FALSE,FALSE,FALSE
FBgn0051913,0.96818006,0.999775474,-11.32376276,-11.7876389,9,4,0.092893683,0,0,0,1,1,0.756419207,0.999999999,FALSE,FALSE,FALSE
FBgn0051915,0.961929472,0.999775474,-131.7522659,-132.2561949,9,4,313.811077,0,0,0,0.631192351,0.949736616,0.993286284,0.999999999,FALSE,FALSE,FALSE
FBgn0051921,0.613992364,0.999775474,-27.33020125,-29.11131859,9,4,0.417417887,0,0,0,0.300998233,0.949736616,0.762388643,0.999999999,FALSE,FALSE,FALSE
FBgn0051922,0.111154943,0.999775474,-108.6630654,-113.1370825,9,4,112.8858463,0,0,0,0.036458241,0.949736616,0.507775408,0.999999999,FALSE,FALSE,FALSE
FBgn0051924,0.954730633,0.999775474,-57.73409449,-58.28054204,9,4,3.662280651,0,0,0,0.645880664,0.949736616,0.974529849,0.999999999,FALSE,FALSE,FALSE
FBgn0051926,0.864648099,0.999775474,-40.05566521,-40.99879737,9,4,1.509713544,0,0,0,0.469715496,0.949736616,0.945355434,0.999999999,FALSE,FALSE,FALSE
FBgn0051928,0.977431765,0.999775474,-11.36131736,-11.75818058,9,4,3.51E-05,0,1,0,1,1,0.74273579,0.999999999,FALSE,FALSE,FALSE
FBgn0051933,0.955179207,0.999775474,-3.518536964,-4.062429239,9,4,6.75E-06,0,0,0,0.730100349,0.949736616,0.927879828,0.999999999,FALSE,FALSE,FALSE
FBgn0051939,0.976979433,0.999775474,-14.83626983,-15.2366922,9,4,0.168156894,0,0,0,0.675475528,0.949736616,0.999455875,0.999999999,FALSE,FALSE,FALSE
FBgn0051940,0.948939426,0.999775474,-3.518541214,-4.09702011,9,4,1.75E-05,0,0,0,0.794241733,0.949736616,0.874091985,0.999999999,FALSE,FALSE,FALSE
FBgn0051946,0.926025164,0.999775474,-11.01573929,-11.70787908,9,4,0.08729023,0,0,0,0.653099355,0.949736616,0.91175621,0.999999999,FALSE,FALSE,FALSE
FBgn0051948,0.935926478,0.999775474,-3.518584192,-4.163734934,9,4,0.106429749,0,0,0,0.696111982,0.949736616,0.904212346,0.999999999,FALSE,FALSE,FALSE
FBgn0051950,0.866241749,0.999775474,-91.63799725,-92.57517918,9,4,27.87151409,0,0,0,0.471296306,0.949736616,0.946402456,0.999999999,FALSE,FALSE,FALSE
FBgn0051952,0.96586442,0.999775474,-15.51870589,-15.99781795,9,4,0.363699805,0,0,0,0.622015998,0.949736616,0.999786767,0.999999999,FALSE,FALSE,FALSE
FBgn0051953,0.916213762,0.999775474,-3.518489857,-4.254773079,9,4,0.138086249,0,0,0,0.732554847,0.949736616,0.837442217,0.999999999,FALSE,FALSE,FALSE
FBgn0051954,0.646248561,0.999775474,-40.43572001,-42.11054739,9,4,0.86523463,0,0,0,0.482717304,0.949736616,0.594907701,0.999999999,FALSE,FALSE,FALSE
FBgn0051955,0.702903989,0.999775474,-125.4483186,-126.9388551,9,4,243.6527796,0,0,0,0.30574624,0.949736616,0.893892776,0.999999999,FALSE,FALSE,FALSE
FBgn0051956,0.844502765,0.999775474,-49.17631441,-50.19302055,9,4,1.469356466,0,0,0,0.3872047,0.949736616,0.987218413,0.999999999,FALSE,FALSE,FALSE
FBgn0051957,0.043587321,0.999775474,-110.242816,-115.9549555,9,4,61.34810255,0,0,0,0.512581535,0.949736616,0.017835274,0.63029106,FALSE,FALSE,FALSE
FBgn0051961,0.34342154,0.999775474,-112.5264679,-115.3437236,9,4,108.1309559,0,0,0,0.308763279,0.949736616,0.349854706,0.999999999,FALSE,FALSE,FALSE
FBgn0051973,0.160324671,0.999775474,-75.33850238,-79.30182755,9,4,10.88585027,0,0,0,0.048112005,0.949736616,0.602351896,0.999999999,FALSE,FALSE,FALSE
FBgn0051974,0.755872105,0.999775474,-94.2488835,-95.56693627,9,4,22.81345986,0,0,0,0.33223199,0.949736616,0.933500176,0.999999999,FALSE,FALSE,FALSE
FBgn0051988,0.706868293,0.999775474,-33.07520502,-34.55288427,9,4,0.563712633,0,0,0,0.352278829,0.949736616,0.832975346,0.999999999,FALSE,FALSE,FALSE
FBgn0051989,0.036253827,0.999775474,-122.385156,-128.332704,9,4,241.0658788,0,0,0,1,1,0.002119167,0.146689126,FALSE,FALSE,FALSE
FBgn0051992,0.644717642,0.999775474,-174.6861311,-176.3659717,9,4,1846.812585,0,0,0,0.230418504,0.949736616,0.935248562,0.999999999,FALSE,FALSE,FALSE
FBgn0051997,0.849135336,0.999775474,-108.8949898,-109.8950248,9,4,100.2704117,0,0,0,1,1,0.404963002,0.999999999,FALSE,FALSE,FALSE
FBgn0051998,0.867722682,0.999775474,-161.2996534,-162.2312868,9,4,619.8296947,0,0,0,0.869455876,0.969946184,0.663138784,0.999999999,FALSE,FALSE,FALSE
FBgn0051999,0.353739714,0.999775474,-129.3873663,-132.15663,9,4,197.4910585,0,0,0,0.147673742,0.949736616,0.634041368,0.999999999,FALSE,FALSE,FALSE
FBgn0052000,0.829318496,0.999775474,-163.7435116,-164.8139856,9,4,1048.77142,0,0,0,0.477838537,0.949736616,0.881640954,0.999999999,FALSE,FALSE,FALSE
FBgn0052006,0.836872684,0.999775474,-52.91251345,-53.95639591,9,4,3.182664317,0,0,0,0.373473367,0.949736616,0.989599888,0.999999999,FALSE,FALSE,FALSE
FBgn0052009,0.968362749,0.999775474,-35.58932779,-36.05197989,9,4,0.57863511,0,0,0,0.851143029,0.962294771,0.895755788,0.999999999,FALSE,FALSE,FALSE
FBgn0052010,0.889261038,0.999775474,-25.42737117,-26.27593654,9,4,0.287953179,0,0,0,0.451819491,0.949736616,0.990837335,0.999999999,FALSE,FALSE,FALSE
FBgn0052011,0.899219017,0.999775474,-11.04161799,-11.84998219,9,4,0.110470786,0,0,0,0.505178506,0.949736616,0.968956918,0.999999999,FALSE,FALSE,FALSE
FBgn0052016,0.883397696,0.999775474,-134.742687,-135.6143467,9,4,253.3015941,0,0,0,0.470784647,0.949736616,0.971473342,0.999999999,FALSE,FALSE,FALSE
FBgn0052017,0.582554836,0.999775474,-134.5110227,-136.3974689,9,4,191.493456,0,0,0,0.777081393,0.949736616,0.352054916,0.999999999,FALSE,FALSE,FALSE
FBgn0052022,0.94460148,0.999775474,-122.9158443,-123.5172806,9,4,142.977045,0,0,0,0.690530494,0.949736616,0.927096148,0.999999999,FALSE,FALSE,FALSE
FBgn0052024,0.256846592,0.999775474,-60.3112488,-63.58309708,9,4,3.529695062,0,0,0,0.074191813,0.949736616,0.719304375,0.999999999,FALSE,FALSE,FALSE
FBgn0052026,0.728778306,0.999775474,-60.23830728,-61.644841,9,4,3.107331032,0,0,0,0.389470077,0.949736616,0.818876038,0.999999999,FALSE,FALSE,FALSE
FBgn0052027,0.311284353,0.999775474,-103.8415463,-106.815685,9,4,69.11972072,0,0,0,0.0630433,0.949736616,0.935994679,0.999999999,FALSE,FALSE,FALSE
FBgn0052029,0.775408925,0.999775474,-24.75208938,-26.0056941,9,4,0.176670235,0,0,0,0.546725189,0.949736616,0.729230094,0.999999999,FALSE,FALSE,FALSE
FBgn0052034,0.943133634,0.999775474,-3.518557149,-4.12758421,9,4,1.74E-05,0,0,0,0.753823699,0.949736616,0.884231498,0.999999999,FALSE,FALSE,FALSE
FBgn0052036,0.84557918,0.999775474,-94.76631205,-95.77915654,9,4,30.53943727,0,0,0,0.41601999,0.949736616,0.965269976,0.999999999,FALSE,FALSE,FALSE
FBgn0052037,0.671849876,0.999775474,-110.4362642,-112.0275899,9,4,71.27361068,0,0,0,0.228129541,0.949736616,0.973122588,0.999999999,FALSE,FALSE,FALSE
FBgn0052039,0.564245913,0.999775474,-112.9798612,-114.92868,9,4,97.75389549,0,0,0,0.666403913,0.949736616,0.378566952,0.999999999,FALSE,FALSE,FALSE
FBgn0052040,0.924095894,0.999775474,-86.01818839,-86.71918143,9,4,22.80860174,0,0,0,0.563969878,0.949736616,0.967994712,0.999999999,FALSE,FALSE,FALSE
FBgn0052053,0.879335891,0.999775474,-26.43422666,-27.32166084,9,4,0.765398341,0,0,0,0.509966484,0.949736616,0.934389432,0.999999999,FALSE,FALSE,FALSE
FBgn0052054,0.972326997,0.999775474,-57.80113111,-58.23633423,9,4,2.85629164,0,0,0,0.724582526,0.949736616,0.973271989,0.999999999,FALSE,FALSE,FALSE
FBgn0052055,0.790701947,0.999775474,-65.56128546,-66.7638772,9,4,4.034731911,0,0,0,0.354363276,0.949736616,0.95422916,0.999999999,FALSE,FALSE,FALSE
FBgn0052056,0.928463062,0.999775474,-148.8270379,-149.5078576,9,4,472.4116756,0,0,0,0.554079179,0.949736616,0.980636313,0.999999999,FALSE,FALSE,FALSE
FBgn0052057,0.664017335,0.999775474,-37.89734302,-39.51415758,9,4,1.01627007,0,0,0,0.63176916,0.949736616,0.509621596,0.999999999,FALSE,FALSE,FALSE
FBgn0052058,0.955179207,0.999775474,-3.518536964,-4.062429239,9,4,6.75E-06,0,0,0,0.730100349,0.949736616,0.927879828,0.999999999,FALSE,FALSE,FALSE
FBgn0052062,0.766352336,0.999775474,-131.9335756,-133.2171426,9,4,304.1051441,0,0,0,0.29250688,0.949736616,0.990785799,0.999999999,FALSE,FALSE,FALSE
FBgn0052066,0.242605833,0.999775474,-134.8287891,-138.1869571,9,4,431.3523671,0,0,0,0.060206851,0.949736616,0.777943743,0.999999999,FALSE,FALSE,FALSE
FBgn0052068,0.945294546,0.999775474,-122.5888391,-123.1866613,9,4,192.667367,0,0,0,0.592875354,0.949736616,0.98521141,0.999999999,FALSE,FALSE,FALSE
FBgn0052069,0.200442115,0.999775474,-116.6854016,-120.3268103,9,4,98.75214494,0,0,0,0.026397505,0.949736616,0.999568492,0.999999999,FALSE,FALSE,FALSE
FBgn0052071,0.836884117,0.999775474,-39.61308801,-40.65693,9,4,0.92803213,0,0,0,0.379304551,0.949736616,0.985390305,0.999999999,FALSE,FALSE,FALSE
FBgn0052072,0.887134848,0.999775474,-61.82827208,-62.68525807,9,4,2.766619121,0,0,0,0.674467008,0.949736616,0.819075142,0.999999999,FALSE,FALSE,FALSE
FBgn0052073,0.741404508,0.999775474,-33.85100295,-35.21640075,9,4,0.569907175,0,0,0,0.290140144,0.949736616,0.968077154,0.999999999,FALSE,FALSE,FALSE
FBgn0052074,0.794304137,0.999775474,-22.54415802,-23.73464475,9,4,0.296342739,0,0,0,0.324206732,0.949736616,0.98824734,0.999999999,FALSE,FALSE,FALSE
FBgn0052075,0.157967095,0.999775474,-131.5892378,-135.5736057,9,4,268.1731314,0,0,0,0.232843154,0.949736616,0.16788863,0.999999999,FALSE,FALSE,FALSE
FBgn0052076,0.511752154,0.999775474,-119.2218295,-121.3549586,9,4,156.9296372,0,0,0,0.46463417,0.949736616,0.434606617,0.999999999,FALSE,FALSE,FALSE
FBgn0052079,0.949975924,0.999775474,-3.518542301,-4.091411323,9,4,1.76E-05,0,0,0,0.715704352,0.949736616,0.923966261,0.999999999,FALSE,FALSE,FALSE
FBgn0052081,0.960231544,0.999775474,-3.51853003,-4.032797559,9,4,5.84E-06,0,0,0,0.830791021,0.957365469,0.883086403,0.999999999,FALSE,FALSE,FALSE
FBgn0052082,0.922337479,0.999775474,-129.1340548,-129.8430399,9,4,223.9945709,0,0,0,0.49217537,0.949736616,0.999999607,0.999999999,FALSE,FALSE,FALSE
FBgn0052085,0.378460736,0.999775474,-101.7437825,-104.4021471,9,4,54.49238048,0,0,0,0.078252261,0.949736616,0.974114226,0.999999999,FALSE,FALSE,FALSE
FBgn0052086,0.995488354,0.999775474,-11.01479123,-11.21188175,9,4,3.00E-05,0,0,0,0.843861555,0.962208771,0.996657557,0.999999999,FALSE,FALSE,FALSE
